"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths
"New Mexico"	"35"	"2013"	"2013"	"Tuesday"	"3"	66
"New Mexico"	"35"	"2013"	"2013"	"Wednesday"	"4"	60
"New Mexico"	"35"	"2013"	"2013"	"Thursday"	"5"	50
"New Mexico"	"35"	"2013"	"2013"	"Friday"	"6"	73
"New Mexico"	"35"	"2013"	"2013"	"Saturday"	"7"	75
"New Mexico"	"35"	"2014"	"2014"	"Sunday"	"1"	98
"New Mexico"	"35"	"2014"	"2014"	"Monday"	"2"	74
"New Mexico"	"35"	"2014"	"2014"	"Tuesday"	"3"	77
"New Mexico"	"35"	"2014"	"2014"	"Wednesday"	"4"	76
"New Mexico"	"35"	"2014"	"2014"	"Thursday"	"5"	74
"New Mexico"	"35"	"2014"	"2014"	"Friday"	"6"	60
"New Mexico"	"35"	"2014"	"2014"	"Saturday"	"7"	80
"New Mexico"	"35"	"2015"	"2015"	"Sunday"	"1"	76
"New Mexico"	"35"	"2015"	"2015"	"Monday"	"2"	71
"New Mexico"	"35"	"2015"	"2015"	"Tuesday"	"3"	66
"New Mexico"	"35"	"2015"	"2015"	"Wednesday"	"4"	75
"New Mexico"	"35"	"2015"	"2015"	"Thursday"	"5"	70
"New Mexico"	"35"	"2015"	"2015"	"Friday"	"6"	70
"New Mexico"	"35"	"2015"	"2015"	"Saturday"	"7"	68
"New York"	"36"	"1999"	"1999"	"Sunday"	"1"	147
"New York"	"36"	"1999"	"1999"	"Monday"	"2"	124
"New York"	"36"	"1999"	"1999"	"Tuesday"	"3"	127
"New York"	"36"	"1999"	"1999"	"Wednesday"	"4"	121
"New York"	"36"	"1999"	"1999"	"Thursday"	"5"	118
"New York"	"36"	"1999"	"1999"	"Friday"	"6"	152
"New York"	"36"	"1999"	"1999"	"Saturday"	"7"	155
"New York"	"36"	"2000"	"2000"	"Sunday"	"1"	109
"New York"	"36"	"2000"	"2000"	"Monday"	"2"	102
"New York"	"36"	"2000"	"2000"	"Tuesday"	"3"	113
"New York"	"36"	"2000"	"2000"	"Wednesday"	"4"	121
"New York"	"36"	"2000"	"2000"	"Thursday"	"5"	76
"New York"	"36"	"2000"	"2000"	"Friday"	"6"	106
"New York"	"36"	"2000"	"2000"	"Saturday"	"7"	122
"New York"	"36"	"2001"	"2001"	"Sunday"	"1"	172
"New York"	"36"	"2001"	"2001"	"Monday"	"2"	137
"New York"	"36"	"2001"	"2001"	"Tuesday"	"3"	142
"New York"	"36"	"2001"	"2001"	"Wednesday"	"4"	136
"New York"	"36"	"2001"	"2001"	"Thursday"	"5"	144
"New York"	"36"	"2001"	"2001"	"Friday"	"6"	149
"New York"	"36"	"2001"	"2001"	"Saturday"	"7"	171
"New York"	"36"	"2002"	"2002"	"Sunday"	"1"	145
"New York"	"36"	"2002"	"2002"	"Monday"	"2"	127
"New York"	"36"	"2002"	"2002"	"Tuesday"	"3"	107
"New York"	"36"	"2002"	"2002"	"Wednesday"	"4"	126
"New York"	"36"	"2002"	"2002"	"Thursday"	"5"	129
"New York"	"36"	"2002"	"2002"	"Friday"	"6"	123
"New York"	"36"	"2002"	"2002"	"Saturday"	"7"	148
"New York"	"36"	"2003"	"2003"	"Sunday"	"1"	145
"New York"	"36"	"2003"	"2003"	"Monday"	"2"	126
"New York"	"36"	"2003"	"2003"	"Tuesday"	"3"	96
"New York"	"36"	"2003"	"2003"	"Wednesday"	"4"	140
"New York"	"36"	"2003"	"2003"	"Thursday"	"5"	135
"New York"	"36"	"2003"	"2003"	"Friday"	"6"	152
"New York"	"36"	"2003"	"2003"	"Saturday"	"7"	148
"New York"	"36"	"2004"	"2004"	"Sunday"	"1"	128
"New York"	"36"	"2004"	"2004"	"Monday"	"2"	112
"New York"	"36"	"2004"	"2004"	"Tuesday"	"3"	97
"New York"	"36"	"2004"	"2004"	"Wednesday"	"4"	108
"New York"	"36"	"2004"	"2004"	"Thursday"	"5"	119
"New York"	"36"	"2004"	"2004"	"Friday"	"6"	113
"New York"	"36"	"2004"	"2004"	"Saturday"	"7"	137
"New York"	"36"	"2005"	"2005"	"Sunday"	"1"	144
"New York"	"36"	"2005"	"2005"	"Monday"	"2"	105
"New York"	"36"	"2005"	"2005"	"Tuesday"	"3"	136
"New York"	"36"	"2005"	"2005"	"Wednesday"	"4"	146
"New York"	"36"	"2005"	"2005"	"Thursday"	"5"	111
"New York"	"36"	"2005"	"2005"	"Friday"	"6"	142
"New York"	"36"	"2005"	"2005"	"Saturday"	"7"	143
"New York"	"36"	"2006"	"2006"	"Sunday"	"1"	242
"New York"	"36"	"2006"	"2006"	"Monday"	"2"	228
"New York"	"36"	"2006"	"2006"	"Tuesday"	"3"	215
"New York"	"36"	"2006"	"2006"	"Wednesday"	"4"	220
"New York"	"36"	"2006"	"2006"	"Thursday"	"5"	226
"New York"	"36"	"2006"	"2006"	"Friday"	"6"	245
"New York"	"36"	"2006"	"2006"	"Saturday"	"7"	279
"New York"	"36"	"2007"	"2007"	"Sunday"	"1"	258
"New York"	"36"	"2007"	"2007"	"Monday"	"2"	237
"New York"	"36"	"2007"	"2007"	"Tuesday"	"3"	225
"New York"	"36"	"2007"	"2007"	"Wednesday"	"4"	224
"New York"	"36"	"2007"	"2007"	"Thursday"	"5"	212
"New York"	"36"	"2007"	"2007"	"Friday"	"6"	246
"New York"	"36"	"2007"	"2007"	"Saturday"	"7"	277
"New York"	"36"	"2008"	"2008"	"Sunday"	"1"	253
"New York"	"36"	"2008"	"2008"	"Monday"	"2"	227
"New York"	"36"	"2008"	"2008"	"Tuesday"	"3"	235
"New York"	"36"	"2008"	"2008"	"Wednesday"	"4"	206
"New York"	"36"	"2008"	"2008"	"Thursday"	"5"	208
"New York"	"36"	"2008"	"2008"	"Friday"	"6"	231
"New York"	"36"	"2008"	"2008"	"Saturday"	"7"	292
"New York"	"36"	"2009"	"2009"	"Sunday"	"1"	244
"New York"	"36"	"2009"	"2009"	"Monday"	"2"	198
"New York"	"36"	"2009"	"2009"	"Tuesday"	"3"	235
"New York"	"36"	"2009"	"2009"	"Wednesday"	"4"	187
"New York"	"36"	"2009"	"2009"	"Thursday"	"5"	224
"New York"	"36"	"2009"	"2009"	"Friday"	"6"	224
"New York"	"36"	"2009"	"2009"	"Saturday"	"7"	253
"New York"	"36"	"2010"	"2010"	"Sunday"	"1"	245
"New York"	"36"	"2010"	"2010"	"Monday"	"2"	204
"New York"	"36"	"2010"	"2010"	"Tuesday"	"3"	207
"New York"	"36"	"2010"	"2010"	"Wednesday"	"4"	201
"New York"	"36"	"2010"	"2010"	"Thursday"	"5"	214
"New York"	"36"	"2010"	"2010"	"Friday"	"6"	203
"New York"	"36"	"2010"	"2010"	"Saturday"	"7"	263
"New York"	"36"	"2011"	"2011"	"Sunday"	"1"	274
"New York"	"36"	"2011"	"2011"	"Monday"	"2"	257
"New York"	"36"	"2011"	"2011"	"Tuesday"	"3"	265
"New York"	"36"	"2011"	"2011"	"Wednesday"	"4"	269
"New York"	"36"	"2011"	"2011"	"Thursday"	"5"	252
"New York"	"36"	"2011"	"2011"	"Friday"	"6"	289
"New York"	"36"	"2011"	"2011"	"Saturday"	"7"	314
"New York"	"36"	"2012"	"2012"	"Sunday"	"1"	308
"New York"	"36"	"2012"	"2012"	"Monday"	"2"	282
"New York"	"36"	"2012"	"2012"	"Tuesday"	"3"	295
"New York"	"36"	"2012"	"2012"	"Wednesday"	"4"	291
"New York"	"36"	"2012"	"2012"	"Thursday"	"5"	276
"New York"	"36"	"2012"	"2012"	"Friday"	"6"	278
"New York"	"36"	"2012"	"2012"	"Saturday"	"7"	351
"New York"	"36"	"2013"	"2013"	"Sunday"	"1"	333
"New York"	"36"	"2013"	"2013"	"Monday"	"2"	319
"New York"	"36"	"2013"	"2013"	"Tuesday"	"3"	284
"New York"	"36"	"2013"	"2013"	"Wednesday"	"4"	257
"New York"	"36"	"2013"	"2013"	"Thursday"	"5"	355
"New York"	"36"	"2013"	"2013"	"Friday"	"6"	339
"New York"	"36"	"2013"	"2013"	"Saturday"	"7"	397
"New York"	"36"	"2014"	"2014"	"Sunday"	"1"	321
"New York"	"36"	"2014"	"2014"	"Monday"	"2"	287
"New York"	"36"	"2014"	"2014"	"Tuesday"	"3"	287
"New York"	"36"	"2014"	"2014"	"Wednesday"	"4"	342
"New York"	"36"	"2014"	"2014"	"Thursday"	"5"	328
"New York"	"36"	"2014"	"2014"	"Friday"	"6"	350
"New York"	"36"	"2014"	"2014"	"Saturday"	"7"	361
"New York"	"36"	"2015"	"2015"	"Sunday"	"1"	397
"New York"	"36"	"2015"	"2015"	"Monday"	"2"	369
"New York"	"36"	"2015"	"2015"	"Tuesday"	"3"	337
"New York"	"36"	"2015"	"2015"	"Wednesday"	"4"	384
"New York"	"36"	"2015"	"2015"	"Thursday"	"5"	386
"New York"	"36"	"2015"	"2015"	"Friday"	"6"	417
"New York"	"36"	"2015"	"2015"	"Saturday"	"7"	433
"North Carolina"	"37"	"1999"	"1999"	"Sunday"	"1"	61
"North Carolina"	"37"	"1999"	"1999"	"Monday"	"2"	53
"North Carolina"	"37"	"1999"	"1999"	"Tuesday"	"3"	39
"North Carolina"	"37"	"1999"	"1999"	"Wednesday"	"4"	44
"North Carolina"	"37"	"1999"	"1999"	"Thursday"	"5"	52
"North Carolina"	"37"	"1999"	"1999"	"Friday"	"6"	39
"North Carolina"	"37"	"1999"	"1999"	"Saturday"	"7"	67
"North Carolina"	"37"	"2000"	"2000"	"Sunday"	"1"	79
"North Carolina"	"37"	"2000"	"2000"	"Monday"	"2"	78
"North Carolina"	"37"	"2000"	"2000"	"Tuesday"	"3"	49
"North Carolina"	"37"	"2000"	"2000"	"Wednesday"	"4"	60
"North Carolina"	"37"	"2000"	"2000"	"Thursday"	"5"	58
"North Carolina"	"37"	"2000"	"2000"	"Friday"	"6"	67
"North Carolina"	"37"	"2000"	"2000"	"Saturday"	"7"	86
"North Carolina"	"37"	"2001"	"2001"	"Sunday"	"1"	87
"North Carolina"	"37"	"2001"	"2001"	"Monday"	"2"	56
"North Carolina"	"37"	"2001"	"2001"	"Tuesday"	"3"	61
"North Carolina"	"37"	"2001"	"2001"	"Wednesday"	"4"	79
"North Carolina"	"37"	"2001"	"2001"	"Thursday"	"5"	77
"North Carolina"	"37"	"2001"	"2001"	"Friday"	"6"	63
"North Carolina"	"37"	"2001"	"2001"	"Saturday"	"7"	109
"North Carolina"	"37"	"2002"	"2002"	"Sunday"	"1"	108
"North Carolina"	"37"	"2002"	"2002"	"Monday"	"2"	63
"North Carolina"	"37"	"2002"	"2002"	"Tuesday"	"3"	83
"North Carolina"	"37"	"2002"	"2002"	"Wednesday"	"4"	90
"North Carolina"	"37"	"2002"	"2002"	"Thursday"	"5"	96
"North Carolina"	"37"	"2002"	"2002"	"Friday"	"6"	91
"North Carolina"	"37"	"2002"	"2002"	"Saturday"	"7"	104
"North Carolina"	"37"	"2003"	"2003"	"Sunday"	"1"	107
"North Carolina"	"37"	"2003"	"2003"	"Monday"	"2"	82
"North Carolina"	"37"	"2003"	"2003"	"Tuesday"	"3"	94
"North Carolina"	"37"	"2003"	"2003"	"Wednesday"	"4"	108
"North Carolina"	"37"	"2003"	"2003"	"Thursday"	"5"	108
"North Carolina"	"37"	"2003"	"2003"	"Friday"	"6"	108
"North Carolina"	"37"	"2003"	"2003"	"Saturday"	"7"	131
"North Carolina"	"37"	"2004"	"2004"	"Sunday"	"1"	141
"North Carolina"	"37"	"2004"	"2004"	"Monday"	"2"	121
"North Carolina"	"37"	"2004"	"2004"	"Tuesday"	"3"	109
"North Carolina"	"37"	"2004"	"2004"	"Wednesday"	"4"	100
"North Carolina"	"37"	"2004"	"2004"	"Thursday"	"5"	105
"North Carolina"	"37"	"2004"	"2004"	"Friday"	"6"	122
"North Carolina"	"37"	"2004"	"2004"	"Saturday"	"7"	138
"North Carolina"	"37"	"2005"	"2005"	"Sunday"	"1"	179
"North Carolina"	"37"	"2005"	"2005"	"Monday"	"2"	112
"North Carolina"	"37"	"2005"	"2005"	"Tuesday"	"3"	122
"North Carolina"	"37"	"2005"	"2005"	"Wednesday"	"4"	156
"North Carolina"	"37"	"2005"	"2005"	"Thursday"	"5"	118
"North Carolina"	"37"	"2005"	"2005"	"Friday"	"6"	129
"North Carolina"	"37"	"2005"	"2005"	"Saturday"	"7"	161
"North Carolina"	"37"	"2006"	"2006"	"Sunday"	"1"	181
"North Carolina"	"37"	"2006"	"2006"	"Monday"	"2"	119
"North Carolina"	"37"	"2006"	"2006"	"Tuesday"	"3"	150
"North Carolina"	"37"	"2006"	"2006"	"Wednesday"	"4"	141
"North Carolina"	"37"	"2006"	"2006"	"Thursday"	"5"	122
"North Carolina"	"37"	"2006"	"2006"	"Friday"	"6"	139
"North Carolina"	"37"	"2006"	"2006"	"Saturday"	"7"	195
"North Carolina"	"37"	"2007"	"2007"	"Sunday"	"1"	196
"North Carolina"	"37"	"2007"	"2007"	"Monday"	"2"	153
"North Carolina"	"37"	"2007"	"2007"	"Tuesday"	"3"	118
"North Carolina"	"37"	"2007"	"2007"	"Wednesday"	"4"	134
"North Carolina"	"37"	"2007"	"2007"	"Thursday"	"5"	142
"North Carolina"	"37"	"2007"	"2007"	"Friday"	"6"	142
"North Carolina"	"37"	"2007"	"2007"	"Saturday"	"7"	178
"North Carolina"	"37"	"2008"	"2008"	"Sunday"	"1"	187
"North Carolina"	"37"	"2008"	"2008"	"Monday"	"2"	151
"North Carolina"	"37"	"2008"	"2008"	"Tuesday"	"3"	158
"North Carolina"	"37"	"2008"	"2008"	"Wednesday"	"4"	153
"North Carolina"	"37"	"2008"	"2008"	"Thursday"	"5"	149
"North Carolina"	"37"	"2008"	"2008"	"Friday"	"6"	172
"North Carolina"	"37"	"2008"	"2008"	"Saturday"	"7"	207
"North Carolina"	"37"	"2009"	"2009"	"Sunday"	"1"	179
"North Carolina"	"37"	"2009"	"2009"	"Monday"	"2"	169
"North Carolina"	"37"	"2009"	"2009"	"Tuesday"	"3"	143
"North Carolina"	"37"	"2009"	"2009"	"Wednesday"	"4"	150
"North Carolina"	"37"	"2009"	"2009"	"Thursday"	"5"	141
"North Carolina"	"37"	"2009"	"2009"	"Friday"	"6"	184
"North Carolina"	"37"	"2009"	"2009"	"Saturday"	"7"	208
"North Carolina"	"37"	"2010"	"2010"	"Sunday"	"1"	146
"North Carolina"	"37"	"2010"	"2010"	"Monday"	"2"	139
"North Carolina"	"37"	"2010"	"2010"	"Tuesday"	"3"	140
"North Carolina"	"37"	"2010"	"2010"	"Wednesday"	"4"	142
"North Carolina"	"37"	"2010"	"2010"	"Thursday"	"5"	169
"North Carolina"	"37"	"2010"	"2010"	"Friday"	"6"	169
"North Carolina"	"37"	"2010"	"2010"	"Saturday"	"7"	171
"North Carolina"	"37"	"2011"	"2011"	"Sunday"	"1"	177
"North Carolina"	"37"	"2011"	"2011"	"Monday"	"2"	185
"North Carolina"	"37"	"2011"	"2011"	"Tuesday"	"3"	167
"North Carolina"	"37"	"2011"	"2011"	"Wednesday"	"4"	170
"North Carolina"	"37"	"2011"	"2011"	"Thursday"	"5"	152
"North Carolina"	"37"	"2011"	"2011"	"Friday"	"6"	158
"North Carolina"	"37"	"2011"	"2011"	"Saturday"	"7"	240
"North Carolina"	"37"	"2012"	"2012"	"Sunday"	"1"	208
"North Carolina"	"37"	"2012"	"2012"	"Monday"	"2"	170
"North Carolina"	"37"	"2012"	"2012"	"Tuesday"	"3"	156
"North Carolina"	"37"	"2012"	"2012"	"Wednesday"	"4"	164
"North Carolina"	"37"	"2012"	"2012"	"Thursday"	"5"	172
"North Carolina"	"37"	"2012"	"2012"	"Friday"	"6"	174
"North Carolina"	"37"	"2012"	"2012"	"Saturday"	"7"	239
"North Carolina"	"37"	"2013"	"2013"	"Sunday"	"1"	219
"North Carolina"	"37"	"2013"	"2013"	"Monday"	"2"	167
"North Carolina"	"37"	"2013"	"2013"	"Tuesday"	"3"	150
"North Carolina"	"37"	"2013"	"2013"	"Wednesday"	"4"	163
"North Carolina"	"37"	"2013"	"2013"	"Thursday"	"5"	174
"North Carolina"	"37"	"2013"	"2013"	"Friday"	"6"	184
"North Carolina"	"37"	"2013"	"2013"	"Saturday"	"7"	189
"North Carolina"	"37"	"2014"	"2014"	"Sunday"	"1"	202
"North Carolina"	"37"	"2014"	"2014"	"Monday"	"2"	182
"North Carolina"	"37"	"2014"	"2014"	"Tuesday"	"3"	160
"North Carolina"	"37"	"2014"	"2014"	"Wednesday"	"4"	168
"North Carolina"	"37"	"2014"	"2014"	"Thursday"	"5"	203
"North Carolina"	"37"	"2014"	"2014"	"Friday"	"6"	200
"North Carolina"	"37"	"2014"	"2014"	"Saturday"	"7"	229
"North Carolina"	"37"	"2015"	"2015"	"Sunday"	"1"	211
"North Carolina"	"37"	"2015"	"2015"	"Monday"	"2"	219
"North Carolina"	"37"	"2015"	"2015"	"Tuesday"	"3"	200
"North Carolina"	"37"	"2015"	"2015"	"Wednesday"	"4"	235
"North Carolina"	"37"	"2015"	"2015"	"Thursday"	"5"	226
"North Carolina"	"37"	"2015"	"2015"	"Friday"	"6"	226
"North Carolina"	"37"	"2015"	"2015"	"Saturday"	"7"	238
"North Dakota"	"38"	"1999"	"1999"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"1999"	"1999"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2000"	"2000"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2001"	"2001"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2002"	"2002"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2003"	"2003"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2004"	"2004"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2005"	"2005"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2006"	"2006"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2007"	"2007"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Sunday"	"1"	11
"North Dakota"	"38"	"2008"	"2008"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2008"	"2008"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2009"	"2009"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2010"	"2010"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2011"	"2011"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2012"	"2012"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2013"	"2013"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Wednesday"	"4"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Friday"	"6"	Suppressed
"North Dakota"	"38"	"2014"	"2014"	"Saturday"	"7"	Suppressed
"North Dakota"	"38"	"2015"	"2015"	"Sunday"	"1"	Suppressed
"North Dakota"	"38"	"2015"	"2015"	"Monday"	"2"	Suppressed
"North Dakota"	"38"	"2015"	"2015"	"Tuesday"	"3"	Suppressed
"North Dakota"	"38"	"2015"	"2015"	"Wednesday"	"4"	11
"North Dakota"	"38"	"2015"	"2015"	"Thursday"	"5"	Suppressed
"North Dakota"	"38"	"2015"	"2015"	"Friday"	"6"	10
"North Dakota"	"38"	"2015"	"2015"	"Saturday"	"7"	12
"Ohio"	"39"	"1999"	"1999"	"Sunday"	"1"	71
"Ohio"	"39"	"1999"	"1999"	"Monday"	"2"	61
"Ohio"	"39"	"1999"	"1999"	"Tuesday"	"3"	65
"Ohio"	"39"	"1999"	"1999"	"Wednesday"	"4"	66
"Ohio"	"39"	"1999"	"1999"	"Thursday"	"5"	59
"Ohio"	"39"	"1999"	"1999"	"Friday"	"6"	54
"Ohio"	"39"	"1999"	"1999"	"Saturday"	"7"	77
"Ohio"	"39"	"2000"	"2000"	"Sunday"	"1"	91
"Ohio"	"39"	"2000"	"2000"	"Monday"	"2"	74
"Ohio"	"39"	"2000"	"2000"	"Tuesday"	"3"	62
"Ohio"	"39"	"2000"	"2000"	"Wednesday"	"4"	72
"Ohio"	"39"	"2000"	"2000"	"Thursday"	"5"	77
"Ohio"	"39"	"2000"	"2000"	"Friday"	"6"	85
"Ohio"	"39"	"2000"	"2000"	"Saturday"	"7"	92
"Ohio"	"39"	"2001"	"2001"	"Sunday"	"1"	117
"Ohio"	"39"	"2001"	"2001"	"Monday"	"2"	108
"Ohio"	"39"	"2001"	"2001"	"Tuesday"	"3"	87
"Ohio"	"39"	"2001"	"2001"	"Wednesday"	"4"	77
"Ohio"	"39"	"2001"	"2001"	"Thursday"	"5"	86
"Ohio"	"39"	"2001"	"2001"	"Friday"	"6"	111
