"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
"Auglaize County, OH"	"39011"	"Black or African American"	"2054-5"	Suppressed	4567	Suppressed
"Auglaize County, OH"	"39011"	"White"	"2106-3"	54	772600	7.0
"Belmont County, OH"	"39013"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1686	Suppressed
"Belmont County, OH"	"39013"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4981	Suppressed
"Belmont County, OH"	"39013"	"Black or African American"	"2054-5"	Suppressed	52339	Suppressed
"Belmont County, OH"	"39013"	"White"	"2106-3"	113	1132766	10.0
"Brown County, OH"	"39015"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1403	Suppressed
"Brown County, OH"	"39015"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1990	Suppressed
"Brown County, OH"	"39015"	"Black or African American"	"2054-5"	Suppressed	8539	Suppressed
"Brown County, OH"	"39015"	"White"	"2106-3"	176	734419	24.0
"Butler County, OH"	"39017"	"American Indian or Alaska Native"	"1002-5"	Suppressed	19458	Suppressed
"Butler County, OH"	"39017"	"Asian or Pacific Islander"	"A-PI"	Suppressed	150021	Suppressed
"Butler County, OH"	"39017"	"Black or African American"	"2054-5"	38	449909	8.4
"Butler County, OH"	"39017"	"White"	"2106-3"	1083	5439968	19.9
"Carroll County, OH"	"39019"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1523	Suppressed
"Carroll County, OH"	"39019"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1069	Suppressed
"Carroll County, OH"	"39019"	"Black or African American"	"2054-5"	Suppressed	3851	Suppressed
"Carroll County, OH"	"39019"	"White"	"2106-3"	39	483648	8.1
"Champaign County, OH"	"39021"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2926	Suppressed
"Champaign County, OH"	"39021"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2794	Suppressed
"Champaign County, OH"	"39021"	"Black or African American"	"2054-5"	Suppressed	20002	Suppressed
"Champaign County, OH"	"39021"	"White"	"2106-3"	72	646416	11.1
"Clark County, OH"	"39023"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8922	Suppressed
"Clark County, OH"	"39023"	"Asian or Pacific Islander"	"A-PI"	Suppressed	18589	Suppressed
"Clark County, OH"	"39023"	"Black or African American"	"2054-5"	39	234977	16.6
"Clark County, OH"	"39023"	"White"	"2106-3"	379	2119539	17.9
"Clermont County, OH"	"39025"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8463	Suppressed
"Clermont County, OH"	"39025"	"Asian or Pacific Islander"	"A-PI"	Suppressed	35154	Suppressed
"Clermont County, OH"	"39025"	"Black or African American"	"2054-5"	Suppressed	47825	Suppressed
"Clermont County, OH"	"39025"	"White"	"2106-3"	673	3164421	21.3
"Clinton County, OH"	"39027"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2153	Suppressed
"Clinton County, OH"	"39027"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3694	Suppressed
"Clinton County, OH"	"39027"	"Black or African American"	"2054-5"	Suppressed	20342	Suppressed
"Clinton County, OH"	"39027"	"White"	"2106-3"	140	682558	20.5
"Columbiana County, OH"	"39029"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4203	Suppressed
"Columbiana County, OH"	"39029"	"Asian or Pacific Islander"	"A-PI"	Suppressed	6739	Suppressed
"Columbiana County, OH"	"39029"	"Black or African American"	"2054-5"	11	49304	Unreliable
"Columbiana County, OH"	"39029"	"White"	"2106-3"	208	1791404	11.6
"Coshocton County, OH"	"39031"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1428	Suppressed
"Coshocton County, OH"	"39031"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2117	Suppressed
"Coshocton County, OH"	"39031"	"Black or African American"	"2054-5"	Suppressed	9650	Suppressed
"Coshocton County, OH"	"39031"	"White"	"2106-3"	39	615016	6.3
"Crawford County, OH"	"39033"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1394	Suppressed
"Crawford County, OH"	"39033"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3059	Suppressed
"Crawford County, OH"	"39033"	"Black or African American"	"2054-5"	Suppressed	8418	Suppressed
"Crawford County, OH"	"39033"	"White"	"2106-3"	108	746664	14.5
"Cuyahoga County, OH"	"39035"	"American Indian or Alaska Native"	"1002-5"	Suppressed	70953	Suppressed
"Cuyahoga County, OH"	"39035"	"Asian or Pacific Islander"	"A-PI"	Suppressed	587325	Suppressed
"Cuyahoga County, OH"	"39035"	"Black or African American"	"2054-5"	760	6695315	11.4
"Cuyahoga County, OH"	"39035"	"White"	"2106-3"	2182	15016752	14.5
"Darke County, OH"	"39037"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1756	Suppressed
"Darke County, OH"	"39037"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3000	Suppressed
"Darke County, OH"	"39037"	"Black or African American"	"2054-5"	Suppressed	7063	Suppressed
"Darke County, OH"	"39037"	"White"	"2106-3"	106	887292	11.9
"Defiance County, OH"	"39039"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2399	Suppressed
"Defiance County, OH"	"39039"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2681	Suppressed
"Defiance County, OH"	"39039"	"Black or African American"	"2054-5"	Suppressed	15952	Suppressed
"Defiance County, OH"	"39039"	"White"	"2106-3"	49	642891	7.6
"Delaware County, OH"	"39041"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5857	Suppressed
"Delaware County, OH"	"39041"	"Asian or Pacific Islander"	"A-PI"	Suppressed	109974	Suppressed
"Delaware County, OH"	"39041"	"Black or African American"	"2054-5"	Suppressed	97496	Suppressed
"Delaware County, OH"	"39041"	"White"	"2106-3"	157	2427350	6.5
"Erie County, OH"	"39043"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4978	Suppressed
"Erie County, OH"	"39043"	"Asian or Pacific Islander"	"A-PI"	Suppressed	8109	Suppressed
"Erie County, OH"	"39043"	"Black or African American"	"2054-5"	12	129508	Unreliable
"Erie County, OH"	"39043"	"White"	"2106-3"	129	1177734	11.0
"Fairfield County, OH"	"39045"	"American Indian or Alaska Native"	"1002-5"	Suppressed	6969	Suppressed
"Fairfield County, OH"	"39045"	"Asian or Pacific Islander"	"A-PI"	Suppressed	29343	Suppressed
"Fairfield County, OH"	"39045"	"Black or African American"	"2054-5"	Suppressed	139122	Suppressed
"Fairfield County, OH"	"39045"	"White"	"2106-3"	194	2196692	8.8
"Fayette County, OH"	"39047"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1343	Suppressed
"Fayette County, OH"	"39047"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3038	Suppressed
"Fayette County, OH"	"39047"	"Black or African American"	"2054-5"	Suppressed	13925	Suppressed
"Fayette County, OH"	"39047"	"White"	"2106-3"	72	469540	15.3
"Franklin County, OH"	"39049"	"American Indian or Alaska Native"	"1002-5"	Suppressed	83379	Suppressed
"Franklin County, OH"	"39049"	"Asian or Pacific Islander"	"A-PI"	12	801668	Unreliable
"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	464	4189766	11.1
"Franklin County, OH"	"39049"	"White"	"2106-3"	2234	14300186	15.6
"Fulton County, OH"	"39051"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2399	Suppressed
"Fulton County, OH"	"39051"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3705	Suppressed
"Fulton County, OH"	"39051"	"Black or African American"	"2054-5"	Suppressed	5128	Suppressed
"Fulton County, OH"	"39051"	"White"	"2106-3"	57	711797	8.0
"Gallia County, OH"	"39053"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2506	Suppressed
"Gallia County, OH"	"39053"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2373	Suppressed
"Gallia County, OH"	"39053"	"Black or African American"	"2054-5"	Suppressed	16872	Suppressed
"Gallia County, OH"	"39053"	"White"	"2106-3"	74	503221	14.7
"Geauga County, OH"	"39055"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1491	Suppressed
"Geauga County, OH"	"39055"	"Asian or Pacific Islander"	"A-PI"	Suppressed	10843	Suppressed
"Geauga County, OH"	"39055"	"Black or African American"	"2054-5"	Suppressed	23400	Suppressed
"Geauga County, OH"	"39055"	"White"	"2106-3"	119	1545795	7.7
"Greene County, OH"	"39057"	"American Indian or Alaska Native"	"1002-5"	Suppressed	10088	Suppressed
"Greene County, OH"	"39057"	"Asian or Pacific Islander"	"A-PI"	Suppressed	79602	Suppressed
"Greene County, OH"	"39057"	"Black or African American"	"2054-5"	14	207308	Unreliable
"Greene County, OH"	"39057"	"White"	"2106-3"	384	2381828	16.1
"Guernsey County, OH"	"39059"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2670	Suppressed
"Guernsey County, OH"	"39059"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2364	Suppressed
"Guernsey County, OH"	"39059"	"Black or African American"	"2054-5"	Suppressed	14954	Suppressed
"Guernsey County, OH"	"39059"	"White"	"2106-3"	76	666299	11.4
"Hamilton County, OH"	"39061"	"American Indian or Alaska Native"	"1002-5"	Suppressed	42617	Suppressed
"Hamilton County, OH"	"39061"	"Asian or Pacific Islander"	"A-PI"	Suppressed	304472	Suppressed
"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	389	3576466	10.9
"Hamilton County, OH"	"39061"	"White"	"2106-3"	1887	9929427	19.0
"Hancock County, OH"	"39063"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3790	Suppressed
"Hancock County, OH"	"39063"	"Asian or Pacific Islander"	"A-PI"	Suppressed	20653	Suppressed
"Hancock County, OH"	"39063"	"Black or African American"	"2054-5"	Suppressed	24697	Suppressed
"Hancock County, OH"	"39063"	"White"	"2106-3"	92	1208814	7.6
"Hardin County, OH"	"39065"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1340	Suppressed
"Hardin County, OH"	"39065"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3277	Suppressed
"Hardin County, OH"	"39065"	"Black or African American"	"2054-5"	Suppressed	6483	Suppressed
"Hardin County, OH"	"39065"	"White"	"2106-3"	69	531479	13.0
"Harrison County, OH"	"39067"	"American Indian or Alaska Native"	"1002-5"	Suppressed	421	Suppressed
"Harrison County, OH"	"39067"	"Asian or Pacific Islander"	"A-PI"	Suppressed	467	Suppressed
"Harrison County, OH"	"39067"	"Black or African American"	"2054-5"	Suppressed	7565	Suppressed
"Harrison County, OH"	"39067"	"White"	"2106-3"	17	260274	Unreliable
"Henry County, OH"	"39069"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1764	Suppressed
"Henry County, OH"	"39069"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2175	Suppressed
"Henry County, OH"	"39069"	"Black or African American"	"2054-5"	Suppressed	3788	Suppressed
"Henry County, OH"	"39069"	"White"	"2106-3"	27	478701	5.6
"Highland County, OH"	"39071"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2290	Suppressed
"Highland County, OH"	"39071"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2356	Suppressed
"Highland County, OH"	"39071"	"Black or African American"	"2054-5"	Suppressed	14116	Suppressed
"Highland County, OH"	"39071"	"White"	"2106-3"	99	708053	14.0
"Hocking County, OH"	"39073"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1872	Suppressed
"Hocking County, OH"	"39073"	"Asian or Pacific Islander"	"A-PI"	Suppressed	929	Suppressed
"Hocking County, OH"	"39073"	"Black or African American"	"2054-5"	Suppressed	5348	Suppressed
"Hocking County, OH"	"39073"	"White"	"2106-3"	70	483508	14.5
"Holmes County, OH"	"39075"	"American Indian or Alaska Native"	"1002-5"	Suppressed	539	Suppressed
"Holmes County, OH"	"39075"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1003	Suppressed
"Holmes County, OH"	"39075"	"Black or African American"	"2054-5"	Suppressed	3279	Suppressed
"Holmes County, OH"	"39075"	"White"	"2106-3"	11	704335	Unreliable
"Huron County, OH"	"39077"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2659	Suppressed
"Huron County, OH"	"39077"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3739	Suppressed
"Huron County, OH"	"39077"	"Black or African American"	"2054-5"	Suppressed	15921	Suppressed
"Huron County, OH"	"39077"	"White"	"2106-3"	106	990593	10.7
"Jackson County, OH"	"39079"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2324	Suppressed
"Jackson County, OH"	"39079"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1777	Suppressed
"Jackson County, OH"	"39079"	"Black or African American"	"2054-5"	Suppressed	5307	Suppressed
"Jackson County, OH"	"39079"	"White"	"2106-3"	108	550584	19.6
"Jefferson County, OH"	"39081"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2310	Suppressed
"Jefferson County, OH"	"39081"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5709	Suppressed
"Jefferson County, OH"	"39081"	"Black or African American"	"2054-5"	17	75149	Unreliable
"Jefferson County, OH"	"39081"	"White"	"2106-3"	209	1116401	18.7
"Knox County, OH"	"39083"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2528	Suppressed
"Knox County, OH"	"39083"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5845	Suppressed
"Knox County, OH"	"39083"	"Black or African American"	"2054-5"	Suppressed	11712	Suppressed
"Knox County, OH"	"39083"	"White"	"2106-3"	95	980138	9.7
"Lake County, OH"	"39085"	"American Indian or Alaska Native"	"1002-5"	Suppressed	7038	Suppressed
"Lake County, OH"	"39085"	"Asian or Pacific Islander"	"A-PI"	Suppressed	49900	Suppressed
"Lake County, OH"	"39085"	"Black or African American"	"2054-5"	10	127093	Unreliable
"Lake County, OH"	"39085"	"White"	"2106-3"	478	3704019	12.9
"Lawrence County, OH"	"39087"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2176	Suppressed
"Lawrence County, OH"	"39087"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3878	Suppressed
"Lawrence County, OH"	"39087"	"Black or African American"	"2054-5"	Suppressed	27121	Suppressed
"Lawrence County, OH"	"39087"	"White"	"2106-3"	152	1024871	14.8
"Licking County, OH"	"39089"	"American Indian or Alaska Native"	"1002-5"	Suppressed	10232	Suppressed
"Licking County, OH"	"39089"	"Asian or Pacific Islander"	"A-PI"	Suppressed	24430	Suppressed
"Licking County, OH"	"39089"	"Black or African American"	"2054-5"	Suppressed	94407	Suppressed
"Licking County, OH"	"39089"	"White"	"2106-3"	301	2585651	11.6
"Logan County, OH"	"39091"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2202	Suppressed
"Logan County, OH"	"39091"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4728	Suppressed
"Logan County, OH"	"39091"	"Black or African American"	"2054-5"	Suppressed	18992	Suppressed
"Logan County, OH"	"39091"	"White"	"2106-3"	82	754290	10.9
"Lorain County, OH"	"39093"	"American Indian or Alaska Native"	"1002-5"	Suppressed	23424	Suppressed
"Lorain County, OH"	"39093"	"Asian or Pacific Islander"	"A-PI"	Suppressed	55365	Suppressed
"Lorain County, OH"	"39093"	"Black or African American"	"2054-5"	30	486528	6.2
"Lorain County, OH"	"39093"	"White"	"2106-3"	532	4466860	11.9
"Lucas County, OH"	"39095"	"American Indian or Alaska Native"	"1002-5"	Suppressed	34066	Suppressed
"Lucas County, OH"	"39095"	"Asian or Pacific Islander"	"A-PI"	Suppressed	126095	Suppressed
"Lucas County, OH"	"39095"	"Black or African American"	"2054-5"	151	1485021	10.2
"Lucas County, OH"	"39095"	"White"	"2106-3"	916	5932688	15.4
"Madison County, OH"	"39097"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1823	Suppressed
"Madison County, OH"	"39097"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5362	Suppressed
"Madison County, OH"	"39097"	"Black or African American"	"2054-5"	Suppressed	49459	Suppressed
"Madison County, OH"	"39097"	"White"	"2106-3"	82	659907	12.4
"Mahoning County, OH"	"39099"	"American Indian or Alaska Native"	"1002-5"	Suppressed	12138	Suppressed
"Mahoning County, OH"	"39099"	"Asian or Pacific Islander"	"A-PI"	Suppressed	33105	Suppressed
"Mahoning County, OH"	"39099"	"Black or African American"	"2054-5"	98	694334	14.1
"Mahoning County, OH"	"39099"	"White"	"2106-3"	475	3416006	13.9
"Marion County, OH"	"39101"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3100	Suppressed
"Marion County, OH"	"39101"	"Asian or Pacific Islander"	"A-PI"	Suppressed	7038	Suppressed
"Marion County, OH"	"39101"	"Black or African American"	"2054-5"	Suppressed	73866	Suppressed
"Marion County, OH"	"39101"	"White"	"2106-3"	158	1042391	15.2
"Medina County, OH"	"39103"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5420	Suppressed
"Medina County, OH"	"39103"	"Asian or Pacific Islander"	"A-PI"	Suppressed	30086	Suppressed
"Medina County, OH"	"39103"	"Black or African American"	"2054-5"	Suppressed	39807	Suppressed
"Medina County, OH"	"39103"	"White"	"2106-3"	197	2749818	7.2
"Meigs County, OH"	"39105"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1111	Suppressed
"Meigs County, OH"	"39105"	"Asian or Pacific Islander"	"A-PI"	Suppressed	777	Suppressed
"Meigs County, OH"	"39105"	"Black or African American"	"2054-5"	Suppressed	4574	Suppressed
"Meigs County, OH"	"39105"	"White"	"2106-3"	46	392407	11.7
"Mercer County, OH"	"39107"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2034	Suppressed
"Mercer County, OH"	"39107"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3835	Suppressed
"Mercer County, OH"	"39107"	"Black or African American"	"2054-5"	Suppressed	3100	Suppressed
"Mercer County, OH"	"39107"	"White"	"2106-3"	33	686377	4.8
"Miami County, OH"	"39109"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3952	Suppressed
"Miami County, OH"	"39109"	"Asian or Pacific Islander"	"A-PI"	Suppressed	20852	Suppressed
"Miami County, OH"	"39109"	"Black or African American"	"2054-5"	Suppressed	45610	Suppressed
"Miami County, OH"	"39109"	"White"	"2106-3"	197	1657479	11.9
"Monroe County, OH"	"39111"	"American Indian or Alaska Native"	"1002-5"	Suppressed	398	Suppressed
"Monroe County, OH"	"39111"	"Asian or Pacific Islander"	"A-PI"	Suppressed	350	Suppressed
"Monroe County, OH"	"39111"	"Black or African American"	"2054-5"	Suppressed	1408	Suppressed
"Monroe County, OH"	"39111"	"White"	"2106-3"	15	249876	Unreliable
"Montgomery County, OH"	"39113"	"American Indian or Alaska Native"	"1002-5"	Suppressed	31011	Suppressed
"Montgomery County, OH"	"39113"	"Asian or Pacific Islander"	"A-PI"	Suppressed	173199	Suppressed
"Montgomery County, OH"	"39113"	"Black or African American"	"2054-5"	368	1988157	18.5
"Montgomery County, OH"	"39113"	"White"	"2106-3"	1995	7051324	28.3
"Morgan County, OH"	"39115"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1700	Suppressed
"Morgan County, OH"	"39115"	"Asian or Pacific Islander"	"A-PI"	Suppressed	456	Suppressed
"Morgan County, OH"	"39115"	"Black or African American"	"2054-5"	Suppressed	11240	Suppressed
"Morgan County, OH"	"39115"	"White"	"2106-3"	16	241612	Unreliable
"Morrow County, OH"	"39117"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1530	Suppressed
"Morrow County, OH"	"39117"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1637	Suppressed
"Morrow County, OH"	"39117"	"Black or African American"	"2054-5"	Suppressed	3803	Suppressed
"Morrow County, OH"	"39117"	"White"	"2106-3"	62	572230	10.8
"Muskingum County, OH"	"39119"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5341	Suppressed
"Muskingum County, OH"	"39119"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5838	Suppressed
"Muskingum County, OH"	"39119"	"Black or African American"	"2054-5"	Suppressed	71246	Suppressed
"Muskingum County, OH"	"39119"	"White"	"2106-3"	123	1372502	9.0
"Noble County, OH"	"39121"	"American Indian or Alaska Native"	"1002-5"	Suppressed	741	Suppressed
"Noble County, OH"	"39121"	"Asian or Pacific Islander"	"A-PI"	Suppressed	427	Suppressed
"Noble County, OH"	"39121"	"Black or African American"	"2054-5"	Suppressed	10224	Suppressed
"Noble County, OH"	"39121"	"White"	"2106-3"	18	233021	Unreliable
