"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Jul., 2009"	"2009/07"	"60-64 years "	"60-64"	"Male"	"M"	65	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"65-69 years"	"65-69"	"Female"	"F"	28	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"65-69 years"	"65-69"	"Male"	"M"	28	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"70-74 years"	"70-74"	"Female"	"F"	14	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"70-74 years"	"70-74"	"Male"	"M"	10	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"75-79 years"	"75-79"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"75-79 years"	"75-79"	"Male"	"M"	6	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"80-84 years"	"80-84"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"80-84 years"	"80-84"	"Male"	"M"	7	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"85-89 years"	"85-89"	"Female"	"F"	8	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"85-89 years"	"85-89"	"Male"	"M"	3	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"90-94 years"	"90-94"	"Female"	"F"	3	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"95-99 years"	"95-99"	"Female"	"F"	3	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 2009"	"2009/07"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"< 1 year"	"1"	"Male"	"M"	3	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"15-19 years"	"15-19"	"Female"	"F"	20	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"15-19 years"	"15-19"	"Male"	"M"	48	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"20-24 years"	"20-24"	"Female"	"F"	48	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"20-24 years"	"20-24"	"Male"	"M"	147	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"25-29 years"	"25-29"	"Female"	"F"	67	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"25-29 years"	"25-29"	"Male"	"M"	230	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"30-34 years"	"30-34"	"Female"	"F"	102	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"30-34 years"	"30-34"	"Male"	"M"	184	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"35-39 years"	"35-39"	"Female"	"F"	132	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"35-39 years"	"35-39"	"Male"	"M"	210	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"40-44 years"	"40-44"	"Female"	"F"	150	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"40-44 years"	"40-44"	"Male"	"M"	229	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"45-49 years"	"45-49"	"Female"	"F"	194	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"45-49 years"	"45-49"	"Male"	"M"	311	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"50-54 years"	"50-54"	"Female"	"F"	206	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"50-54 years"	"50-54"	"Male"	"M"	238	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"55-59 years"	"55-59"	"Female"	"F"	130	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"55-59 years"	"55-59"	"Male"	"M"	182	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"60-64 years "	"60-64"	"Female"	"F"	55	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"60-64 years "	"60-64"	"Male"	"M"	74	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"65-69 years"	"65-69"	"Female"	"F"	27	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"65-69 years"	"65-69"	"Male"	"M"	37	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"70-74 years"	"70-74"	"Female"	"F"	13	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"70-74 years"	"70-74"	"Male"	"M"	15	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"75-79 years"	"75-79"	"Female"	"F"	14	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"75-79 years"	"75-79"	"Male"	"M"	8	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"80-84 years"	"80-84"	"Female"	"F"	10	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"80-84 years"	"80-84"	"Male"	"M"	6	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"85-89 years"	"85-89"	"Female"	"F"	9	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"85-89 years"	"85-89"	"Male"	"M"	4	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"90-94 years"	"90-94"	"Female"	"F"	3	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"95-99 years"	"95-99"	"Female"	"F"	2	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2009"	"2009/08"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"< 1 year"	"1"	"Female"	"F"	3	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"1-4 years"	"1-4"	"Female"	"F"	2	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"1-4 years"	"1-4"	"Male"	"M"	3	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"15-19 years"	"15-19"	"Female"	"F"	20	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"15-19 years"	"15-19"	"Male"	"M"	55	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"20-24 years"	"20-24"	"Female"	"F"	52	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"20-24 years"	"20-24"	"Male"	"M"	158	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"25-29 years"	"25-29"	"Female"	"F"	80	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"25-29 years"	"25-29"	"Male"	"M"	231	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"30-34 years"	"30-34"	"Female"	"F"	87	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"30-34 years"	"30-34"	"Male"	"M"	210	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"35-39 years"	"35-39"	"Female"	"F"	124	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"35-39 years"	"35-39"	"Male"	"M"	181	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"40-44 years"	"40-44"	"Female"	"F"	164	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"40-44 years"	"40-44"	"Male"	"M"	225	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"45-49 years"	"45-49"	"Female"	"F"	210	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"45-49 years"	"45-49"	"Male"	"M"	287	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"50-54 years"	"50-54"	"Female"	"F"	186	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"50-54 years"	"50-54"	"Male"	"M"	220	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"55-59 years"	"55-59"	"Female"	"F"	103	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"55-59 years"	"55-59"	"Male"	"M"	143	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"60-64 years "	"60-64"	"Female"	"F"	57	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"60-64 years "	"60-64"	"Male"	"M"	62	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"65-69 years"	"65-69"	"Female"	"F"	30	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"65-69 years"	"65-69"	"Male"	"M"	29	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"70-74 years"	"70-74"	"Female"	"F"	17	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"70-74 years"	"70-74"	"Male"	"M"	13	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"75-79 years"	"75-79"	"Female"	"F"	16	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"75-79 years"	"75-79"	"Male"	"M"	9	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"80-84 years"	"80-84"	"Female"	"F"	8	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"80-84 years"	"80-84"	"Male"	"M"	4	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"85-89 years"	"85-89"	"Female"	"F"	5	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"85-89 years"	"85-89"	"Male"	"M"	4	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"90-94 years"	"90-94"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2009"	"2009/09"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"< 1 year"	"1"	"Female"	"F"	3	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"< 1 year"	"1"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"1-4 years"	"1-4"	"Female"	"F"	3	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"1-4 years"	"1-4"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"15-19 years"	"15-19"	"Female"	"F"	17	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"15-19 years"	"15-19"	"Male"	"M"	49	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"20-24 years"	"20-24"	"Female"	"F"	61	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"20-24 years"	"20-24"	"Male"	"M"	153	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"25-29 years"	"25-29"	"Female"	"F"	84	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"25-29 years"	"25-29"	"Male"	"M"	200	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"30-34 years"	"30-34"	"Female"	"F"	90	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"30-34 years"	"30-34"	"Male"	"M"	191	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"35-39 years"	"35-39"	"Female"	"F"	106	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"35-39 years"	"35-39"	"Male"	"M"	203	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"40-44 years"	"40-44"	"Female"	"F"	158	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"40-44 years"	"40-44"	"Male"	"M"	211	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"45-49 years"	"45-49"	"Female"	"F"	242	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"45-49 years"	"45-49"	"Male"	"M"	252	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"50-54 years"	"50-54"	"Female"	"F"	223	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"50-54 years"	"50-54"	"Male"	"M"	248	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"55-59 years"	"55-59"	"Female"	"F"	126	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"55-59 years"	"55-59"	"Male"	"M"	172	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"60-64 years "	"60-64"	"Female"	"F"	78	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"60-64 years "	"60-64"	"Male"	"M"	63	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"65-69 years"	"65-69"	"Female"	"F"	31	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"65-69 years"	"65-69"	"Male"	"M"	30	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"70-74 years"	"70-74"	"Female"	"F"	13	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"70-74 years"	"70-74"	"Male"	"M"	5	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"75-79 years"	"75-79"	"Female"	"F"	16	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"75-79 years"	"75-79"	"Male"	"M"	9	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"80-84 years"	"80-84"	"Female"	"F"	8	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"80-84 years"	"80-84"	"Male"	"M"	10	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"85-89 years"	"85-89"	"Male"	"M"	7	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"90-94 years"	"90-94"	"Female"	"F"	8	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"90-94 years"	"90-94"	"Male"	"M"	1	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"100+ years"	"100+"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Oct., 2009"	"2009/10"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"< 1 year"	"1"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"10-14 years"	"10-14"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"15-19 years"	"15-19"	"Female"	"F"	10	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"15-19 years"	"15-19"	"Male"	"M"	47	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"20-24 years"	"20-24"	"Female"	"F"	56	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"20-24 years"	"20-24"	"Male"	"M"	145	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"25-29 years"	"25-29"	"Female"	"F"	73	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"25-29 years"	"25-29"	"Male"	"M"	185	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"30-34 years"	"30-34"	"Female"	"F"	80	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"30-34 years"	"30-34"	"Male"	"M"	199	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"35-39 years"	"35-39"	"Female"	"F"	110	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"35-39 years"	"35-39"	"Male"	"M"	209	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"40-44 years"	"40-44"	"Female"	"F"	151	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"40-44 years"	"40-44"	"Male"	"M"	240	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"45-49 years"	"45-49"	"Female"	"F"	203	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"45-49 years"	"45-49"	"Male"	"M"	290	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"50-54 years"	"50-54"	"Female"	"F"	212	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"50-54 years"	"50-54"	"Male"	"M"	235	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"55-59 years"	"55-59"	"Female"	"F"	113	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"55-59 years"	"55-59"	"Male"	"M"	162	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"60-64 years "	"60-64"	"Female"	"F"	58	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"60-64 years "	"60-64"	"Male"	"M"	78	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"65-69 years"	"65-69"	"Female"	"F"	18	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"65-69 years"	"65-69"	"Male"	"M"	25	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"70-74 years"	"70-74"	"Female"	"F"	17	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"75-79 years"	"75-79"	"Female"	"F"	18	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"75-79 years"	"75-79"	"Male"	"M"	4	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"80-84 years"	"80-84"	"Female"	"F"	11	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"80-84 years"	"80-84"	"Male"	"M"	9	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"85-89 years"	"85-89"	"Male"	"M"	8	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"90-94 years"	"90-94"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"90-94 years"	"90-94"	"Male"	"M"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Nov., 2009"	"2009/11"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"< 1 year"	"1"	"Female"	"F"	3	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"1-4 years"	"1-4"	"Female"	"F"	2	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"1-4 years"	"1-4"	"Male"	"M"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"5-9 years"	"5-9"	"Male"	"M"	1	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"10-14 years"	"10-14"	"Male"	"M"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"15-19 years"	"15-19"	"Female"	"F"	23	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"15-19 years"	"15-19"	"Male"	"M"	45	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"20-24 years"	"20-24"	"Female"	"F"	61	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"20-24 years"	"20-24"	"Male"	"M"	175	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"25-29 years"	"25-29"	"Female"	"F"	87	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"25-29 years"	"25-29"	"Male"	"M"	221	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"30-34 years"	"30-34"	"Female"	"F"	100	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"30-34 years"	"30-34"	"Male"	"M"	197	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"35-39 years"	"35-39"	"Female"	"F"	110	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"35-39 years"	"35-39"	"Male"	"M"	194	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"40-44 years"	"40-44"	"Female"	"F"	161	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"40-44 years"	"40-44"	"Male"	"M"	206	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"45-49 years"	"45-49"	"Female"	"F"	214	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"45-49 years"	"45-49"	"Male"	"M"	262	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"50-54 years"	"50-54"	"Female"	"F"	204	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"50-54 years"	"50-54"	"Male"	"M"	271	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"55-59 years"	"55-59"	"Female"	"F"	130	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"55-59 years"	"55-59"	"Male"	"M"	150	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"60-64 years "	"60-64"	"Female"	"F"	48	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"60-64 years "	"60-64"	"Male"	"M"	65	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"65-69 years"	"65-69"	"Female"	"F"	31	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"65-69 years"	"65-69"	"Male"	"M"	21	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"70-74 years"	"70-74"	"Female"	"F"	12	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"75-79 years"	"75-79"	"Female"	"F"	9	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"75-79 years"	"75-79"	"Male"	"M"	9	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"80-84 years"	"80-84"	"Female"	"F"	15	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"80-84 years"	"80-84"	"Male"	"M"	7	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"85-89 years"	"85-89"	"Female"	"F"	9	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"85-89 years"	"85-89"	"Male"	"M"	7	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"90-94 years"	"90-94"	"Female"	"F"	4	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"90-94 years"	"90-94"	"Male"	"M"	3	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"95-99 years"	"95-99"	"Female"	"F"	2	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"100+ years"	"100+"	"Male"	"M"	1	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Dec., 2009"	"2009/12"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
